"row ID","name","popularity_by_user"
"Row1375","yer_sinia",0.008594031922214288
"Row1376","youden",0.0086000714535024
"Row1377","younamed",0.010702276620471563
"Row1378","youngsaintt",0.03641256098971138
"Row1379","yourcraftyminers",0.009952576931525004
"Row1380","yukichaan",0.009821580902872575
"Row1381","yumiyoyo",0.009166269748743228
"Row1382","yurishinan",0.0094132476543537
"Row1383","yusuke177",0.010065397087923377
"Row1384","yutasa",0.009414399230946831
"Row1385","yvgc",0.03125794783707845
"Row1386","z16bit",0.009860191219170557
"Row1387","z32o",0.011805184061870951
"Row1388","z33ktv",0.051499463609831306
"Row1389","z3ne",0.008510783887300312
"Row1390","z60411",0.9513324595507286
"Row1391","za1212345",0.030947866382344463
"Row1392","zaba8890",0.012481193172712426
"Row1393","zabunai",0.015173765731613886
"Row1394","zeekdageek",0.022878900475710652
"Row1395","zeipher",0.013682271544499481
"Row1396","zeldathon",0.30205553152300213
"Row1397","zelklen",0.011162456694263705
"Row1398","zelow79",0.009763825555903006
"Row1399","zenatsu",0.011285666597183103
"Row1400","zenbaltz",0.01047780684042545
"Row1401","zeppelin535",0.011062155256495542
"Row1402","zergov",0.009224796698787681
"Row1403","zerksy",0.009186128146718509
"Row1404","zeroandy26",0.04062672296537876
"Row1405","zeruph",0.009219625844122005
"Row1406","zevia",0.009051230321396452
"Row1407","zibitee",0.00851282213929191
"Row1408","zingking",0.018537616302769937
"Row1409","zinkor",0.014166591786454784
"Row1410","zlwoo",0.00854723948006432
"Row1411","zodiacsmash",0.012579752355503595
"Row1412","zoldic8",0.011172123832280998
"Row1413","zombiej",0.013083252574035274
"Row1414","zombiereagan",0.009168599179590767
"Row1415","zombieshawn",0.05781465501122866
"Row1416","zone_justin",0.009832470992084827
"Row1417","zunath",0.00915962601088235
"Row1418","zxbumblebxz",0.010484055056858113
"Row1419","zyax",0.009168278882849231
"Row1420","zyoritv",0.03496082460854884
